년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시
2007,09,01,67196,63604,46815,16789,35.9,2007/09/01(12:00)
2007,08,31,67196,66718,52790,13928,26.4,2007/08/31(15:00)
2007,08,30,67196,66718,52947,13771,26,2007/08/30(15:00)
2007,08,29,67196,66718,55558,11160,20.1,2007/08/29(12:00)
2007,08,28,67196,67027,60092,6935,11.5,2007/08/28(15:00)
2007,08,27,67196,66785,61604,5181,8.4,2007/08/27(15:00)
2007,08,26,67196,66046,50541,15505,30.7,2007/08/26(21:00)
2007,08,25,67196,65238,56418,8820,15.6,2007/08/25(15:00)
2007,08,24,67196,66613,61511,5102,8.3,2007/08/24(15:00)
2007,08,23,97196,66613,60529,6084,10.1,2007/08/23(15:00)
2007,08,22,67196,66743,61661,5082,8.2,2007/08/22(15:00)
2007,08,21,67196,66778,62285,4493,7.2,2007/08/21(15:00)
2007,08,20,67196,66006,61545,4461,7.2,2007/08/20(15:00)
2007,08,19,67196,66852,49080,17772,36.2,2007/08/19(21:00)
2007,08,18,67196,66975,54787,12188,22.2,2007/08/18(12:00)
2007,08,17,67196,66975,60603,6372,10.5,2007/08/17(15:00)
2007,08,16,67196,66704,59925,6779,11.3,2007/08/16(15:00)
2007,08,15,67196,66704,52530,14174,27,2007/08/15(21:00)
2007,08,14,67196,66704,57455,9249,16.1,2007/08/14(12:00)
2007,08,13,67196,66704,57454,9250,16.1,2007/08/13(12:00)
2007,08,12,67196,65825,46532,19293,41.5,2007/08/12(21:00)
2007,08,11,67196,64718,52383,12335,23.5,2007/08/11(15:00)
2007,08,10,67196,65756,57432,8324,14.5,2007/08/10(12:00)
2007,08,09,67196,65696,56308,9388,16.7,2007/08/09(12:00)
2007,08,08,67196,66251,52869,13382,25.3,2007/08/08(17:00)
2007,08,07,67196,66929,51701,15228,29.5,2007/08/07(12:00)
2007,08,06,67196,66929,51374,15555,30.3,2007/08/06(17:00)
2007,08,05,66673,66458,44620,21838,48.9,2007/08/05(21:00)
2007,08,04,66673,66398,45846,20552,44.8,2007/08/04(21:00)
2007,08,03,66673,66895,52597,14298,27.2,2007/08/03(14:00)
2007,08,02,66673,66586,52180,14406,27.6,2007/08/02(15:00)
2007,08,01,66673,65741,52123,13618,26.1,2007/08/01(15:00)
2007,07,31,66673,64594,53112,11482,21.6,2007/07/31(15:00)
2007,07,30,66673,64854,53122,11732,22.1,2007/07/30(15:00)
2007,07,29,66673,63538,45338,18200,40.1,2007/07/29(21:00)
2007,07,28,66673,63167,51138,12029,23.5,2007/07/28(12:00)
2007,07,27,66673,65321,57913,7408,12.8,2007/07/27(15:00)
2007,07,26,66673,64731,56929,7802,13.7,2007/07/26(15:00)
2007,07,25,66673,64731,54925,9806,17.9,2007/07/25(15:00)
2007,07,24,66673,64731,53655,11076,20.6,2007/07/24(17:00)
2007,07,23,66673,64731,53359,11372,21.3,2007/07/23(15:00)
2007,07,22,66673,63958,44004,19954,45.3,2007/07/22(21:00)
2007,07,21,66673,63342,47133,16209,34.4,2007/07/21(12:00)
2007,07,20,66673,63769,54439,9330,17.1,2007/07/20(12:00)
2007,07,19,66673,62919,53691,9228,17.2,2007/07/19(12:00)
2007,07,18,66673,63493,55774,7719,13.8,2007/07/18(15:00)
2007,07,17,66673,64250,47556,16694,35.1,2007/07/17(21:00)
2007,07,16,66673,63999,50296,13703,27.2,2007/07/16(15:00)
2007,07,15,66673,64087,44106,19981,45.3,2007/07/15(21:00)
2007,07,14,66673,63808,46809,16999,36.3,2007/07/14(15:00)
2007,07,13,66673,63765,54314,9451,17.4,2007/07/13(15:00)
2007,07,12,66673,63732,54189,9543,17.6,2007/07/12(15:00)
2007,07,11,66673,63765,51130,12635,24.7,2007/07/11(15:00)
2007,07,10,66673,63765,51588,12177,23.6,2007/07/10(15:00)
2007,07,09,66673,63765,53833,9932,18.4,2007/07/09(15:00)
2007,07,08,66673,62975,45148,17827,39.5,2007/07/08(21:00)
2007,07,07,66673,63245,49036,14209,29,2007/07/07(15:00)
2007,07,06,66673,63765,54093,9672,17.9,2007/07/06(15:00)
2007,07,05,66673,62724,53249,9475,17.8,2007/07/05(15:00)
2007,07,04,66673,62692,51555,11137,21.6,2007/07/04(15:00)
2007,07,03,66673,63724,53385,10339,19.4,2007/07/03(15:00)
2007,07,02,66673,63833,51075,12758,25,2007/07/02(15:00)
2007,07,01,66673,62365,42444,19921,46.9,2007/07/01(21:00)
2007,06,30,66673,60254,48170,12084,25.1,2007/06/30(17:00)
2007,06,29,66673,61812,53249,8563,16.1,2007/06/29(15:00)
2007,06,28,66673,61962,55659,6303,11.3,2007/06/28(15:00)
2007,06,27,66673,61442,55800,5642,10.1,2007/06/27(15:00)
2007,06,26,66673,60875,54551,6324,11.6,2007/06/26(15:00)
2007,06,25,66673,60814,51570,9244,17.9,2007/06/25(17:00)
2007,06,24,66673,60204,43047,17157,39.9,2007/06/24(21:00)
2007,06,23,66673,58034,48084,9950,20.7,2007/06/23(12:00)
2007,06,22,66673,59334,53477,5857,11,2007/06/22(17:00)
2007,06,21,66673,61609,52620,8989,17.1,2007/06/21(15:00)
2007,06,20,66673,61450,55016,6434,11.7,2007/06/20(15:00)
2007,06,19,66673,61171,54527,6644,12.2,2007/06/19(15:00)
2007,06,18,66673,60902,53508,7394,13.8,2007/06/18(15:00)
2007,06,17,66673,59836,42762,17074,39.9,2007/06/17(21:00)
2007,06,16,66673,58011,46484,11527,24.8,2007/06/16(12:00)
2007,06,15,66673,59723,50677,9046,17.9,2007/06/15(15:00)
2007,06,14,66673,61347,51176,10171,19.9,2007/06/14(15:00)
2007,06,13,66673,61492,51707,9785,18.9,2007/06/13(15:00)
2007,06,12,66673,61998,52459,9539,18.2,2007/06/12(15:00)
2007,06,11,66673,61610,51890,9720,18.7,2007/06/11(15:00)
2007,06,10,66673,59005,42197,16808,39.8,2007/06/10(21:00)
2007,06,09,66673,58865,44573,14292,32.1,2007/06/09(12:00)
2007,06,08,66673,60113,50084,10029,20,2007/06/08(15:00)
2007,06,07,66673,60677,50041,10636,21.3,2007/06/07(15:00)
2007,06,06,66673,60842,46001,14841,32.3,2007/06/06(21:00)
2007,06,05,66673,61049,49696,11353,22.8,2007/06/05(15:00)
2007,06,04,66673,60517,50104,10413,20.8,2007/06/04(15:00)
2007,06,03,66673,58935,41893,17042,40.7,2007/06/03(21:00)
2007,06,02,66673,58824,44827,13997,31.2,2007/06/02(12:00)
2007,06,01,66673,59405,47696,11709,24.5,2007/06/01(15:00)
2007,05,31,66167,58498,49166,9332,19,2007/05/31(15:00)
2007,05,30,66167,60495,47871,12624,26.4,2007/05/30(00:00)
2007,05,29,66167,60497,48714,11783,24.2,2007/05/29(06:00)
2007,05,28,66167,59460,48731,10729,22,2007/05/28(23:00)
2007,05,27,66167,57805,41604,16201,38.9,2007/05/27(23:00)
2007,05,26,66167,58396,43974,14422,32.8,2007/05/26(00:00)
2007,05,25,66167,58826,47395,11431,24.1,2007/05/25(06:00)
2007,05,24,66167,58507,45392,13115,28.9,2007/05/24(23:00)
2007,05,23,66167,58035,48294,9741,20.2,2007/05/23(23:00)
2007,05,22,66167,58383,48292,10091,20.9,2007/05/22(03:00)
2007,05,21,66167,58295,47770,10525,22,2007/05/21(07:00)
2007,05,20,66167,55298,41560,13738,33.1,2007/05/20(04:00)
2007,05,19,66167,55569,43957,11612,26.4,2007/05/19(23:00)
2007,05,18,66167,56442,47557,8885,18.7,2007/05/18(03:00)
2007,05,17,66167,56288,47865,8423,17.6,2007/05/17(03:00)
2007,05,16,66167,55950,48066,7884,16.4,2007/05/16(23:00)
2007,05,15,66167,55985,47992,7993,16.7,2007/05/15(06:00)
2007,05,14,66167,56785,47849,8936,18.7,2007/05/14(05:00)
2007,05,13,66167,55985,41961,14024,33.4,2007/05/13(03:00)
2007,05,12,66167,55185,44727,10458,23.4,2007/05/12(03:00)
2007,05,11,66167,56456,47697,8759,18.4,2007/05/11(23:00)
2007,05,10,66167,56014,47986,8028,16.7,2007/05/10(03:00)
2007,05,09,66167,57332,48240,9092,18.8,2007/05/09(03:00)
2007,05,08,66167,57014,48343,8671,17.9,2007/05/08(23:00)
2007,05,07,66167,57373,47691,9682,20.3,2007/05/07(23:00)
2007,05,06,66167,57354,41572,15782,38,2007/05/06(03:00)
2007,05,05,66167,58203,42554,15649,36.8,2007/05/05(03:00)
2007,05,04,66167,57417,46928,10489,22.4,2007/05/04(07:00)
2007,05,03,66167,57069,47818,9251,19.3,2007/05/03(23:00)
2007,05,02,66167,57283,46980,10303,21.9,2007/05/02(05:00)
2007,05,01,66167,58327,44748,13579,30.3,2007/05/01(03:00)
2007,04,30,66167,57561,46566,10995,23.6,2007/04/30(04:00)
2007,04,29,66167,56624,41734,14890,35.7,2007/04/29(23:00)
2007,04,28,66167,56654,43641,13013,29.8,2007/04/28(03:00)
2007,04,27,66167,58224,47380,10844,22.9,2007/04/27(03:00)
2007,04,26,66167,57737,47848,9889,20.7,2007/04/26(05:00)
2007,04,25,66167,58330,47768,10562,22.1,2007/04/25(23:00)
2007,04,24,66167,58205,48390,9815,20.3,2007/04/24(03:00)
2007,04,23,66167,57334,47957,9377,19.6,2007/04/23(03:00)
2007,04,22,66167,56513,43033,13480,31.3,2007/04/22(04:00)
2007,04,21,66167,58008,44603,13405,30.1,2007/04/21(23:00)
2007,04,20,66167,59785,48523,11262,23.2,2007/04/20(04:00)
2007,04,19,66167,59528,48635,10893,22.4,2007/04/19(03:00)
2007,04,18,66167,58630,49128,9502,19.3,2007/04/18(04:00)
2007,04,17,66167,59383,49416,9967,20.2,2007/04/17(23:00)
2007,04,16,66167,59777,49220,10557,21.4,2007/04/16(05:00)
2007,04,15,66167,58194,43540,14654,33.7,2007/04/15(23:00)
2007,04,14,66167,57476,45352,12124,26.7,2007/04/14(05:00)
2007,04,13,66167,58424,48678,9746,20,2007/04/13(23:00)
2007,04,12,66167,59474,48860,10614,21.7,2007/04/12(05:00)
2007,04,11,66167,59267,48804,10463,21.4,2007/04/11(23:00)
2007,04,10,66167,59199,49231,9968,20.2,2007/04/10(04:00)
2007,04,09,66167,58999,48927,10072,20.6,2007/04/09(23:00)
2007,04,08,66167,57834,44324,13510,30.5,2007/04/08(04:00)
2007,04,07,66167,57203,45996,11207,24.4,2007/04/07(23:00)
2007,04,06,66167,58963,49193,9770,19.9,2007/04/06(04:00)
2007,04,05,66167,59107,49793,9314,18.7,2007/04/05(23:00)
2007,04,04,66167,59598,50387,9211,18.3,2007/04/04(05:00)
2007,04,03,66167,59573,50750,8823,17.4,2007/04/03(23:00)
2007,04,02,66167,59499,50387,9112,18.1,2007/04/02(05:00)
2007,04,01,66167,59020,44458,14562,32.8,2007/04/01(23:00)
2007,03,31,66167,59261,46890,12371,26.4,2007/03/31(23:00)
2007,03,30,66167,61288,49895,11393,22.8,2007/03/30(23:00)
2007,03,29,66167,61252,50695,10557,20.8,2007/03/29(23:00)
2007,03,28,66167,60135,50364,9771,19.4,2007/03/28(23:00)
2007,03,27,66167,60132,50637,9495,18.8,2007/03/27(22:00)
2007,03,26,66167,59481,50495,8986,17.8,2007/03/26(23:00)
2007,03,25,66167,59765,45010,14755,32.8,2007/03/25(23:00)
2007,03,24,66167,59631,47642,11989,25.2,2007/03/24(23:00)
2007,03,23,66167,59652,50399,9253,18.4,2007/03/23(23:00)
2007,03,22,66167,59402,51596,7806,15.1,2007/03/22(23:00)
2007,03,21,66167,59703,51900,7803,15,2007/03/21(04:00)
2007,03,20,66167,59559,52064,7495,14.4,2007/03/20(23:00)
2007,03,19,66037,59200,51972,7228,13.9,2007/03/19(23:00)
2007,03,18,66037,58390,46116,12274,26.6,2007/03/18(23:00)
2007,03,17,66037,58505,48400,10105,20.9,2007/03/17(04:00)
2007,03,16,66037,59105,51638,7467,14.5,2007/03/16(23:00)
2007,03,15,66037,58692,51963,6729,12.9,2007/03/15(23:00)
2007,03,14,66037,59364,52311,7053,13.5,2007/03/14(23:00)
2007,03,13,66037,59828,52735,7093,13.5,2007/03/13(05:00)
2007,03,12,66037,59920,52923,6997,13.2,2007/03/12(23:00)
2007,03,11,66037,59419,47720,11699,24.5,2007/03/11(23:00)
2007,03,10,66037,59346,50077,9269,18.5,2007/03/10(06:00)
2007,03,09,66037,60522,52526,7996,15.2,2007/03/09(07:00)
2007,03,08,66037,60522,53245,7277,13.7,2007/03/08(23:00)
2007,03,07,66037,60383,54041,6342,11.7,2007/03/07(23:00)
2007,03,06,66037,60433,54396,6037,11.1,2007/03/06(07:00)
2007,03,05,66037,60290,53762,6528,12.1,2007/03/05(07:00)
2007,03,04,66037,59581,44937,14644,32.6,2007/03/04(23:00)
2007,03,03,66037,59006,47119,11887,25.2,2007/03/03(23:00)
2007,03,02,66037,59887,50297,9590,19.1,2007/03/02(03:00)
2007,03,01,66037,60006,48345,11661,24.1,2007/03/01(13:00)
2007,02,28,66037,60707,50771,9936,19.6,2007/02/28(23:00)
2007,02,27,65514,61099,51351,9748,19,2007/02/27(23:00)
2007,02,26,65514,60990,51578,9412,18.2,2007/02/26(07:00)
2007,02,25,65514,60286,46255,14031,30.3,2007/02/25(03:00)
2007,02,24,65514,60286,48844,11442,23.4,2007/02/24(07:00)
2007,02,23,65514,61454,52025,9429,18.1,2007/02/23(23:00)
2007,02,22,65514,61413,51563,9850,19.1,2007/02/22(23:00)
2007,02,21,65514,60916,50523,10393,20.6,2007/02/21(05:00)
2007,02,20,65514,60870,46246,14624,31.6,2007/02/20(06:00)
2007,02,19,65514,62785,39596,23189,58.6,2007/02/19(06:00)
2007,02,18,65514,62785,39596,23189,58.6,2007/02/18(23:00)
2007,02,17,65514,62274,45801,16473,36,2007/02/17(04:00)
2007,02,16,65514,62834,51247,11587,22.6,2007/02/16(07:00)
2007,02,15,65514,62571,53771,8800,16.4,2007/02/15(04:00)
2007,02,14,65514,62371,54222,8149,15,2007/02/14(23:00)
2007,02,13,65514,61595,53548,8047,15,2007/02/13(19:00)
2007,02,12,65514,61494,53266,8228,15.4,2007/02/12(23:00)
2007,02,11,65514,60116,47620,12496,26.2,2007/02/11(23:00)
2007,02,10,65514,59397,49842,9555,19.2,2007/02/10(23:00)
2007,02,09,65514,61754,52746,9008,17.1,2007/02/09(23:00)
2007,02,08,65514,61374,52495,8879,16.9,2007/02/08(07:00)
2007,02,07,65514,60532,52411,8121,15.5,2007/02/07(23:00)
2007,02,06,65514,60856,52646,8210,15.6,2007/02/06(00:00)
2007,02,05,65514,62359,53613,8746,16.3,2007/02/05(12:00)
2007,02,04,65514,63770,48825,14945,30.6,2007/02/04(01:00)
2007,02,03,65514,63716,52482,11234,21.4,2007/02/03(01:00)
2007,02,02,65514,63981,55071,8910,16.2,2007/02/02(11:00)
2007,02,01,65514,64281,55402,8879,16,2007/02/01(12:00)
2007,01,31,65514,64116,54626,9490,17.4,2007/01/31(11:00)
2007,01,30,65514,64482,54663,9819,18,2007/01/30(19:00)
2007,01,29,65514,63635,54090,9545,17.6,2007/01/29(11:00)
2007,01,28,65514,63462,48521,14941,30.8,2007/01/28(01:00)
2007,01,27,65514,63462,50696,12766,25.2,2007/01/27(23:00)
2007,01,26,65514,63928,53845,10083,18.7,2007/01/26(11:00)
2007,01,25,65514,63942,53636,10306,19.2,2007/01/25(11:00)
2007,01,24,65514,63942,53453,10489,19.6,2007/01/24(23:00)
2007,01,23,65514,63942,53683,10259,19.1,2007/01/23(11:00)
2007,01,22,65514,63924,53724,10200,19,2007/01/22(19:00)
2007,01,21,65514,62162,48293,13869,28.7,2007/01/21(01:00)
2007,01,20,65514,62162,50630,11532,22.8,2007/01/20(01:00)
2007,01,19,65514,62868,53927,8941,16.6,2007/01/19(11:00)
2007,01,18,65514,63118,54064,9054,16.7,2007/01/18(19:00)
2007,01,17,65514,63418,53672,9746,18.2,2007/01/17(02:00)
2007,01,16,65514,62543,54399,8144,15,2007/01/16(11:00)
2007,01,15,65514,61952,55066,6886,12.5,2007/01/15(11:00)
2007,01,14,65514,62628,49782,12846,25.8,2007/01/14(01:00)
2007,01,13,65514,63912,52184,11728,22.5,2007/01/13(01:00)
2007,01,12,65514,64831,54687,10144,18.5,2007/01/12(19:00)
2007,01,11,65514,64831,54657,10174,18.6,2007/01/11(11:00)
2007,01,10,65514,64831,54312,10519,19.4,2007/01/10(11:00)
2007,01,09,65514,65297,54683,10614,19.4,2007/01/09(11:00)
2007,01,08,65514,65607,54753,10854,19.8,2007/01/08(19:00)
2007,01,07,65514,65491,49141,16350,33.3,2007/01/07(01:00)
2007,01,06,65514,65491,51321,14170,27.6,2007/01/06(23:00)
2007,01,05,65514,65891,52616,13275,25.2,2007/01/05(11:00)
2007,01,04,65514,65909,52790,13119,24.9,2007/01/04(17:00)
2007,01,03,65534,66662,52861,13801,26.1,2007/01/03(11:00)
2007,01,02,65534,65585,51305,14280,27.8,2007/01/02(23:00)
2007,01,01,65534,65144,45610,19534,42.8,2007/01/01(23:00)
2006,12,31,65534,63830,47702,16128,33.8,2006/12/31(01:00)
2006,12,30,65534,63254,51396,11858,23.1,2006/12/30(01:00)
2006,12,29,65534,63840,54003,9837,18.2,2006/12/29(11:00)
2006,12,28,65534,64635,55508,9127,16.4,2006/12/28(18:00)
2006,12,27,65334,64330,53070,11260,21.2,2006/12/27(23:00)
2006,12,26,65534,64330,52176,12154,23.3,2006/12/26(23:00)
2006,12,25,65534,63021,47886,15135,31.6,2006/12/25(23:00)
2006,12,23,65534,62454,49919,12535,25.1,2006/12/23(01:00)
2006,12,22,65534,63797,53114,10683,20.1,2006/12/22(23:00)
2006,12,21,65534,65097,53788,11309,21,2006/12/21(23:00)
2006,12,20,65233,65047,53669,11378,21.2,2006/12/20(23:00)
2006,12,18,65233,63801,55248,8553,15.5,2006/12/18(19:00)
2006,12,17,65223,63062,48950,14112,28.8,2006/12/17(23:00)
2006,12,16,65233,62096,50458,11638,23.1,2006/12/16(23:00)
2006,12,15,65233,62884,53006,9878,18.6,2006/12/15(18:00)
2006,12,14,65233,63871,53361,10510,19.7,2006/12/14(18:00)
2006,12,13,65233,64144,52796,11348,21.5,2006/12/13(23:00)
2006,12,12,65233,63991,52941,11050,20.9,2006/12/12(23:00)
2006,12,11,65233,64092,54008,10084,18.7,2006/12/11(19:00)
2006,12,10,65233,62333,47885,14448,30.2,2006/12/10(23:00)
2006,12,09,65233,61086,50022,11064,22.1,2006/12/09(23:00)
2006,12,08,65233,60790,53267,7523,14.1,2006/12/08(18:00)
2006,12,07,65233,60697,53798,6899,12.8,2006/12/07(18:00)
2006,12,06,65233,60752,53425,7327,13.7,2006/12/06(23:00)
2006,12,05,65233,60533,53883,6650,12.3,2006/12/05(18:00)
2006,12,04,65233,60402,54505,5897,10.8,2006/12/04(18:00)
2006,12,03,65233,59817,48186,11631,24.1,2006/12/03(23:00)
2006,12,02,65233,59092,50181,8911,17.8,2006/12/02(23:00)
2006,12,01,65233,60334,51910,8424,16.2,2006/12/01(23:00)
2006,11,30,65233,60245,52071,8174,15.7,2006/11/30(23:00)
2006,11,29,65233,60056,51796,8260,15.9,2006/11/29(23:00)
2006,11,28,65223,60175,51062,9113,17.8,2006/11/28(19:00)
2006,11,27,65233,60510,50995,9515,18.7,2006/11/27(18:00)
2006,11,26,65233,60128,44446,15682,35.3,2006/11/26(23:00)
2006,11,25,65233,59849,47032,12817,27.3,2006/11/25(23:00)
2006,11,24,65233,61188,50708,10480,20.7,2006/11/24(23:00)
2006,11,23,65233,61178,51242,9936,19.4,2006/11/23(23:00)
2006,11,22,65233,60560,51111,9449,18.5,2006/11/22(23:00)
2006,11,21,65233,60048,50757,9291,18.3,2006/11/21(19:00)
2006,11,20,65233,59553,50554,8999,17.8,2006/11/20(23:00)
2006,11,19,65233,58870,44580,14290,32.1,2006/11/19(23:00)
2006,11,18,65233,59320,47631,11689,24.5,2006/11/18(23:00)
2006,11,17,65233,60611,51059,9552,18.7,2006/11/17(23:00)
2006,11,16,65233,60537,51631,8906,17.2,2006/11/16(19:00)
2006,11,15,65233,60369,50744,9625,19,2006/11/15(23:00)
2006,11,14,65233,59460,50868,8592,16.9,2006/11/14(19:00)
2006,11,13,65233,59049,49900,9149,18.3,2006/11/13(19:00)
2006,11,12,65233,58888,44066,14822,33.6,2006/11/12(23:00)
2006,11,11,65233,58819,46329,12490,27,2006/11/11(23:00)
2006,11,10,65233,59327,49224,10103,20.5,2006/11/10(23:00)
2006,11,09,65233,59236,49078,10158,20.7,2006/11/09(23:00)
2006,11,08,65233,59432,48980,10452,21.3,2006/11/08(23:00)
2006,11,07,65233,59914,50350,9564,19,2006/11/07(19:00)
2006,11,06,65233,59258,49437,9821,19.9,2006/11/06(19:00)
2006,11,05,65233,59334,42362,16972,40.1,2006/11/05(23:00)
2006,11,04,65233,58996,44213,14783,33.4,2006/11/04(23:00)
2006,11,03,65233,60264,47795,12469,26.1,2006/11/03(19:00)
2006,11,02,65233,60315,48319,11996,24.8,2006/11/02(19:00)
2006,11,01,65233,61210,47214,13996,29.6,2006/11/01(19:00)
2006,10,31,65233,61315,47644,13671,28.7,2006/10/31(19:00)
2006,10,30,65233,60965,47464,13501,28.4,2006/10/30(19:00)
2006,10,29,65233,60965,41357,19608,47.4,2006/10/29(23:00)
2006,10,28,65233,60627,43887,16740,38.1,2006/10/28(23:00)
2006,10,27,65233,60910,47333,13577,28.7,2006/10/27(19:00)
2006,10,26,65233,61195,48070,13125,27.3,2006/10/26(19:00)
2006,10,25,65233,60934,47061,13873,29.5,2006/10/25(19:00)
2006,10,24,65233,60758,47274,13484,28.5,2006/10/24(18:00)
2006,10,23,65233,60869,47284,13585,28.7,2006/10/23(19:00)
2006,10,22,65233,59546,41055,18491,45,2006/10/22(23:00)
2006,10,21,65233,58415,43245,15170,35.1,2006/10/21(23:00)
2006,10,20,65233,59393,48083,11310,23.5,2006/10/20(19:00)
2006,10,19,65233,59674,48982,10692,21.8,2006/10/19(19:00)
2006,10,18,65233,59280,48372,10908,22.6,2006/10/18(19:00)
2006,10,17,65233,59240,49033,10207,20.8,2006/10/17(19:00)
2006,10,16,65233,59035,48175,10860,22.5,2006/10/16(19:00)
2006,10,15,65233,58349,40654,17695,43.5,2006/10/15(23:00)
2006,10,14,65233,57971,43272,14699,34,2006/10/14(23:00)
2006,10,13,65233,59333,47578,11755,24.7,2006/10/13(19:00)
2006,10,12,65233,59537,47967,11570,24.1,2006/10/12(19:00)
2006,10,11,65233,59390,47502,11888,25,2006/10/11(19:00)
2006,10,10,65233,59390,48071,11319,23.5,2006/10/10(19:00)
2006,10,09,65233,59537,46515,13022,28,2006/10/09(20:00)
2006,10,08,65233,60141,36954,23187,62.7,2006/10/08(23:00)
2006,10,07,65233,60706,34247,26459,77.3,2006/10/07(23:00)
2006,10,06,65233,60706,31589,29117,92.2,2006/10/06(22:00)
2006,10,05,65233,59282,34557,24725,71.5,2006/10/05(01:00)
2006,10,04,65233,58733,39944,18789,47,2006/10/04(20:00)
2006,10,03,65233,60692,43018,17674,41.1,2006/10/03(20:00)
2006,10,02,65233,59801,46204,13597,29.4,2006/10/02(20:00)
2006,10,01,64778,59859,41396,18463,44.6,2006/10/01(20:00)
2006,09,30,64778,59446,43453,15993,36.8,2006/09/30(12:00)
2006,09,29,64778,59244,47725,11519,24.1,2006/09/29(20:00)
2006,09,28,64778,58040,48773,9267,19,2006/09/28(20:00)
2006,09,27,64778,56869,48401,8468,17.5,2006/09/27(20:00)
2006,09,26,64778,57991,48468,9523,19.6,2006/09/26(20:00)
2006,09,25,64778,59396,48333,11063,22.9,2006/09/25(20:00)
2006,09,24,64778,58950,40233,18717,46.5,2006/09/24(20:00)
2006,09,23,64778,58295,43395,14900,34.3,2006/09/23(12:00)
2006,09,22,64778,59247,48835,10412,21.3,2006/09/22(20:00)
2006,09,21,64778,59445,49008,10437,21.3,2006/09/21(20:00)
2006,09,20,64778,60205,47810,12395,25.9,2006/09/20(20:00)
2006,09,19,64778,60205,48500,11705,24.1,2006/09/19(20:00)
2006,09,18,64778,60270,46980,13290,28.3,2006/09/18(20:00)
2006,09,17,64778,60010,39688,20322,51.2,2006/09/17(23:00)
2006,09,16,64778,59703,43151,16552,38.4,2006/09/16(12:00)
2006,09,15,64778,60735,47600,13135,27.6,2006/09/15(20:00)
2006,09,14,64778,60596,48193,12403,25.7,2006/09/14(19:00)
2006,09,13,64778,60946,47760,13186,27.6,2006/09/13(20:00)
2006,09,12,64778,61046,47826,13220,27.6,2006/09/12(20:00)
2006,09,11,64778,60906,46858,14048,30,2006/09/11(20:00)
2006,09,10,64778,61216,39595,21621,54.6,2006/09/10(23:00)
2006,09,09,64778,61867,44387,17480,39.4,2006/09/09(03:00)
2006,09,08,64778,62532,48718,13814,28.4,2006/09/08(15:00)
2006,09,07,64778,62103,48666,13437,27.6,2006/09/07(17:00)
2006,09,06,64778,61491,47912,13579,28.3,2006/09/06(15:00)
2006,09,05,64778,61642,48863,12779,26.2,2006/09/05(15:00)
2006,09,04,64778,61460,51744,9716,18.8,2006/09/04(15:00)
2006,09,03,64778,59435,42369,17066,40.3,2006/09/03(20:00)
2006,09,02,64778,60430,47149,13281,28.2,2006/09/02(15:00)
2006,09,01,64778,63007,51674,11333,21.9,2006/09/01(15:00)
2006,08,31,64778,64725,52399,12326,23.5,2006/08/31(15:00)
2006,08,30,64778,64725,52076,12649,24.3,2006/08/30(15:00)
2006,08,29,64778,64725,53821,10904,20.3,2006/08/29(15:00)
2006,08,28,64778,64725,54707,10018,18.3,2006/08/28(15:00)
2006,08,27,64778,63877,43742,20135,46,2006/08/27(21:00)
2006,08,26,64778,64368,50038,14330,28.6,2006/08/26(15:00)
2006,08,25,64778,65226,55853,9373,16.8,2006/08/25(15:00)
2006,08,24,64778,64395,56659,7736,13.7,2006/08/24(15:00)
2006,08,23,64778,64966,56230,8736,15.5,2006/08/23(15:00)
2006,08,22,64778,64966,56141,8825,15.7,2006/08/22(15:00)
2006,08,21,64778,65226,55183,10043,18.2,2006/08/21(15:00)
2006,08,20,64778,64043,42970,21073,49,2006/08/20(21:00)
2006,08,19,64778,64063,46107,17956,38.9,2006/08/19(12:00)
2006,08,18,64778,65183,54061,11122,20.6,2006/08/18(12:00)
2006,08,17,64778,65183,56531,8652,15.3,2006/08/17(12:00)
2006,08,16,64778,65183,58994,6189,10.5,2006/08/16(12:00)
2006,08,15,64778,63890,52087,11803,22.7,2006/08/15(21:00)
2006,08,14,64778,63640,57270,6370,11.1,2006/08/14(15:00)
2006,08,13,64778,62925,47046,15879,33.8,2006/08/13(21:00)
2006,08,12,64778,63640,50995,12645,24.8,2006/08/12(12:00)
